"lat"	"long"	"total"
30.1406002044678	-84.4468002319336	1
30.1438007354736	-81.5401000976562	3
30.152099609375	-85.7266998291016	3
30.1578006744385	-81.6346969604492	2
30.1688995361328	-92.0598983764648	1
30.1760005950928	-97.7372970581055	2
30.1816005706787	-95.6940994262695	2
30.1991004943848	-96.3878021240234	3
30.2035007476807	-95.6632995605469	5
30.2057991027832	-97.8002014160156	15
30.2143001556396	-90.940200805664	6
30.2315998077393	-85.5019989013672	3
30.2712001800537	-89.7705001831055	1
30.2737007141113	-95.4145965576172	19
30.2773990631104	-89.782600402832	4
30.2798004150391	-85.8117980957031	4
30.2852001190186	-89.378303527832	1
30.2938995361328	-81.6551971435547	61
30.2966003417969	-97.7662963867188	1
30.3036994934082	-97.7695999145508	80
30.3106002807617	-97.7227020263672	1
30.3157005310059	-98.394401550293	2
30.3216991424561	-95.5242004394531	3
30.3304004669189	-81.6516036987305	2
30.336799621582	-97.344596862793	5
30.3418998718262	-97.5327987670898	2
30.3451995849609	-87.0728988647461	1
30.3511009216309	-87.3028030395508	1
30.3533000946045	-81.4990005493164	6
30.3826007843018	-89.3730010986328	1
30.3840007781982	-97.7072982788086	7
30.3927993774414	-81.6831970214844	4
30.398099899292	-86.456298828125	3
30.3994007110596	-84.1725006103516	5
30.4074001312256	-86.978500366211	2
30.4134006500244	-85.0678024291992	2
30.4211006164551	-89.0980987548828	7
30.429500579834	-97.8419036865234	1
30.4300003051758	-81.820198059082	1
30.4526996612549	-91.0678024291992	1
30.4563999176025	-97.6938018798828	1
30.4629001617432	-84.2445983886719	21
30.4671993255615	-89.2762985229492	3
30.4692001342773	-86.5791015625	4
30.4759006500244	-87.6957015991211	1
30.4862003326416	-81.5355987548828	4
30.4871006011963	-88.7514038085938	6
30.4901008605957	-81.6716995239258	5
30.4997997283936	-97.8081970214844	5
30.5	-86.5226974487305	1
30.5016994476318	-90.472297668457	5
30.5142993927002	-86.4629974365234	11
30.5174007415771	-97.6304016113281	4
30.5247993469238	-97.6794967651367	8
30.5265998840332	-98.4204025268555	2
30.5314998626709	-90.4627990722656	3
30.538200378418	-87.2123031616211	7
30.5631999969482	-91.0350036621094	1
30.5631999969482	-98.111198425293	1
30.6287002563477	-90.9031982421875	4
30.6432991027832	-89.658203125	1
30.6583003997803	-96.3237991333008	7
30.7247009277344	-94.822998046875	1
30.7308006286621	-90.6098022460938	1
30.7409000396729	-92.3454971313477	2
30.7563991546631	-88.2723007202148	2
30.8276996612549	-93.249397277832	2
30.8281002044678	-91.448600769043	1
30.8570995330811	-88.0588989257812	2
30.8668994903564	-83.2621994018555	2
31.010799407959	-83.8751983642578	2
31.0291004180908	-97.853500366211	13
31.0450000762939	-97.5086975097656	3
31.113000869751	-97.729103088379	2
31.1200008392334	-83.0462036132812	1
31.1296005249023	-97.3594970703125	2
31.1450996398926	-99.347801208496	1
31.1502990722656	-85.4113998413086	1
31.1742000579834	-87.4984970092773	1
31.1998996734619	-92.3507995605469	1
31.2017002105713	-82.3483963012695	1
31.2162990570068	-81.3666000366211	1
31.2441997528076	-89.9145965576172	1
31.2616996765137	-83.6418991088867	1
31.263500213623	-82.8357009887695	1
31.2670993804932	-94.6466979980469	3
31.2731990814209	-90.4478988647461	1
31.2889003753662	-89.3426971435547	5
31.3146991729736	-81.5222015380859	3
31.3441009521484	-99.3864974975586	1
31.4209003448486	-86.0608978271484	3
31.4789009094238	-97.0925979614258	3
31.5060005187988	-87.3322982788086	1
31.5230007171631	-84.3023986816406	1
31.5272998809814	-110.360702514648	1
31.5368995666504	-87.8265991210938	1
31.5398006439209	-102.881202697754	1
31.5496997833252	74.3435974121094	2
31.5498008728027	-110.193603515625	3
31.5550994873047	-97.160400390625	4
31.5601005554199	-89.2322006225586	1
31.5678005218506	-83.2718963623047	2
31.5870990753174	-85.6962966918945	1
31.5983009338379	-84.2126998901367	1
31.6212997436523	-97.2100982666016	1
31.6394004821777	-98.9769973754883	4
31.7434997558594	-106.296897888184	5
31.7439994812012	-86.6521987915039	2
31.7595996856689	-110.663803100586	1
31.8003997802734	-95.6139984130859	5
31.801399230957	-97.543197631836	1
31.8152008056641	-106.424003601074	1
31.9022998809814	-106.40650177002	7
31.906099319458	-96.5501022338867	1
31.9337005615234	-81.0440979003906	2
31.9372997283936	-89.817398071289	1
31.9776000976562	-102.079597473145	15
31.9902000427246	-102.072799682617	4
31.9950008392334	-106.732498168945	1
31.9951000213623	-81.2723007202148	4
32.0055999755859	-102.188697814941	7
32.0303001403809	-81.1643981933594	1
32.0433006286621	-81.11669921875	12
32.0466003417969	-102.033401489258	1
32.0470008850098	-106.446098327637	1
32.0787010192871	-81.0580978393555	2
32.092700958252	-111.089302062988	1
32.1745986938477	-95.8393020629883	1
32.1862983703613	-101.450996398926	1
32.1864013671875	-101.450996398926	3
32.1968994140625	-81.6585006713867	1
32.220100402832	-80.7352981567383	4
32.220100402832	-82.4337005615234	1
32.2210998535156	-110.823799133301	6
32.2337989807129	-110.949996948242	2
32.2369003295898	-110.955902099609	101
32.2406005859375	-110.944297790527	3
32.2449989318848	-93.095100402832	1
32.2737998962402	-106.747200012207	1
32.2882995605469	-88.5879974365234	2
32.298999786377	-110.830902099609	5
32.3049011230469	-93.8977966308594	1
32.3083992004395	-85.1640014648438	1
32.3216018676758	-97.4364013671875	2
32.3307991027832	-100.924003601074	1
32.3405990600586	-86.2677993774414	2
32.3525009155273	-84.8470001220703	2
32.3572998046875	-86.2726974487305	18
32.3706016540527	-90.1754989624023	1
32.3711013793945	-96.9266967773438	1
32.3793983459473	-92.0490036010742	1
32.3846015930176	-86.3548965454102	2
32.3881988525391	-93.8066024780273	1
32.3919982910156	-86.2415008544922	1
32.3931999206543	-99.019302368164	1
32.4304008483887	-111.037696838379	1
32.4319000244141	-109.886001586914	10
32.4325981140137	-90.1556015014648	4
32.4355010986328	-83.7266998291016	7
32.464298248291	-82.9495010375977	2
32.4668998718262	-100.42569732666	2
32.4679985046387	-96.9872970581055	8
32.4766998291016	-86.4135971069336	1
32.4929008483887	-93.7772979736328	1
32.4971008300781	-85.0356979370117	4
32.5205993652344	-92.1065979003906	3
32.532901763916	-85.5077972412109	3
32.5694007873535	-117.015800476074	5
32.5723991394043	-117.11319732666	2
32.5831985473633	-94.7147979736328	1
32.5900993347168	-96.9675979614258	12
32.6004981994629	-85.5833969116211	1
32.6307983398438	-86.1686019897461	1
32.6464996337891	-96.9148025512695	4
32.6605987548828	-97.02490234375	5
32.6614990234375	-97.1694030761719	1
32.6725006103516	-80.0970001220703	3
32.6744995117188	-95.4216995239258	2
32.7009010314941	-114.522201538086	5
32.7159996032715	-116.969703674316	6
32.719898223877	-96.9905014038086	24
32.7249984741211	-97.2678985595703	2
32.7368011474609	-117.127700805664	2
32.7384986877441	-81.6141967773438	4
32.744800567627	-117.170196533203	2
32.7491989135742	-97.2204971313477	5
32.7732009887695	-96.6850967407227	2
32.7773017883301	-117.100799560547	2
32.7793998718262	-116.860000610352	3
32.7947998046875	-95.6360015869141	1
32.7976989746094	-117.233497619629	5
32.8097991943359	-96.7993011474609	132
32.8194999694824	-96.6337966918945	6
32.8255004882812	-79.9680023193359	6
32.8344993591309	-111.730598449707	7
32.8394012451172	-97.1745986938477	6
32.8413009643555	-80.1070022583008	1
32.8573989868164	-96.8705978393555	3
32.8755989074707	-96.6482009887695	2
32.8806991577148	-117.235900878906	2
32.8813018798828	-97.3621978759766	4
32.8916015625	-96.5683975219727	1
32.8942985534668	-117.076301574707	9
32.902400970459	-97.5891036987305	3
32.9085006713867	-96.6315002441406	13
32.9142990112305	-96.7366027832031	8
32.9152984619141	-96.677001953125	11
32.9193000793457	-96.9820022583008	1
32.9244995117188	-96.893798828125	3
32.9339981079102	-94.1479034423828	1
32.9480018615723	-96.8132019042969	2
32.951301574707	-96.7154006958008	6
32.9570007324219	-117.197898864746	8
32.9715995788574	-96.7058029174805	7
32.9721984863281	-96.7376022338867	5
32.9789009094238	-86.7424011230469	1
32.9878005981445	-80.0057983398438	4
32.9953994750977	-117.075302124023	5
32.9958992004395	-117.257102966309	3
33.0017013549805	-96.8441009521484	3
33.0161018371582	-85.0279006958008	1
33.0162010192871	-96.538200378418	8
33.0167999267578	-112.202796936035	9
33.0311012268066	-80.1884002685547	3
33.0340995788574	-96.8704986572266	1
33.0362014770508	-96.6712036132812	8
33.0483016967773	-96.7347030639648	12
33.0503005981445	-97.0147018432617	2
33.0769996643066	-97.070198059082	7
33.0820999145508	-88.5964965820312	2
33.0909996032715	-116.941596984863	4
33.1122016906738	-96.6938018798828	4
33.1161003112793	-97.0118026733398	1
33.1164016723633	-95.8072967529297	2
33.1348991394043	-117.041603088379	5
33.1493988037109	-96.483299255371	1
33.1498985290527	-96.8554992675781	9
33.152400970459	-87.613296508789	1
33.1768989562988	-96.698501586914	6
33.181999206543	-117.246803283691	1
33.1884002685547	-96.5858001708984	2
33.198299407959	-111.604103088379	20
33.217601776123	-94.967300415039	2
33.2229995727539	-117.106903076172	5
33.2408981323242	-93.199203491211	2
33.2700996398926	-117.284400939941	3
33.274600982666	-117.335296630859	11
33.2851982116699	-112.03759765625	3
33.290599822998	-84.2658996582031	1
33.3047981262207	-112.102401733398	1
33.3054008483887	-112.199699401855	1
33.3188018798828	-83.3448028564453	2
33.3246002197266	-90.9804992675781	6
33.3334999084473	-86.959098815918	1
33.3390998840332	-111.712799072266	1
33.3398017883301	-96.5289001464844	1
33.344799041748	-84.1155014038086	2
33.3899002075195	-111.636703491211	5
33.3936004638672	-111.716102600098	3
33.394401550293	-105.666900634766	1
33.3960990905762	-84.782096862793	6
33.4001007080078	-111.929000854492	5
33.4201011657715	-86.7866973876953	2
33.4208984375	-111.427398681641	13
33.4229011535645	-95.8246002197266	2
33.4393005371094	-82.0512008666992	12
33.440299987793	-111.853698730469	4
33.4404983520508	-90.6623992919922	1
33.4425010681152	-79.1587982177734	5
33.4440002441406	-112.13020324707	2
33.4441986083984	-112.317901611328	8
33.448299407959	-81.6921005249023	7
33.4486999511719	-82.3211975097656	1
33.4487991333008	-111.801399230957	3
33.4514007568359	-111.64119720459	1
33.4514999389648	-117.61710357666	8
33.4548988342285	-112.077697753906	2
33.4551010131836	-117.66429901123	1
33.464599609375	-84.1128997802734	3
33.4667015075684	-86.8066024780273	1
33.4758987426758	-86.9272003173828	1
33.4780006408691	-89.7394027709961	1
33.4933013916016	-86.975601196289	3
33.5007019042969	-111.982902526855	3
33.5145988464355	-81.8168029785156	1
33.5158004760742	-117.124496459961	13
33.5172004699707	-94.1387023925781	2
33.5203018188477	-81.1128997802734	1
33.5222015380859	-112.08390045166	143
33.5236015319824	-90.1405029296875	3
33.5256004333496	-117.619102478027	3
33.5299987792969	-117.103500366211	11
33.535099029541	-117.705200195312	7
33.5443992614746	-86.3508987426758	1
33.5446014404297	-86.92919921875	1
33.548698425293	-84.4023971557617	1
33.5523986816406	-84.4272994995117	15
33.5607986450195	-117.240097045898	6
33.568000793457	-117.632797241211	6
33.57080078125	-112.181098937988	5
33.5719985961914	-84.5447006225586	2
33.5724983215332	-112.056396484375	3
33.5733985900879	-112.25700378418	4
33.5755996704102	-85.1340026855469	4
33.5761985778809	-102.042900085449	2
33.5788993835449	-117.14119720459	7
33.5847015380859	-84.2710037231445	3
33.5854988098145	-84.3279037475586	6
33.5878982543945	-84.6466979980469	2
33.5908012390137	-83.473503112793	1
33.5943984985352	-111.448501586914	3
33.6017990112305	-112.281600952148	1
33.6050987243652	-117.643997192383	4
33.6063003540039	-86.4916000366211	1
33.6096000671387	-112.377296447754	2
33.611400604248	-92.845199584961	1
33.6150016784668	-117.711402893066	8
33.6161003112793	-111.945602416992	5
33.622200012207	-84.5231018066406	3
33.6237983703613	-112.003997802734	3
33.6267013549805	-117.931198120117	5
33.6332015991211	-86.2949981689453	1
33.6335983276367	-117.070503234863	4
33.6358985900879	-79.0279998779297	9
33.6450996398926	-117.678596496582	11
33.6525001525879	-93.6038970947266	1
33.6558990478516	-112.391098022461	14
33.657398223877	-112.246299743652	8
33.657901763916	-116.269996643066	5
33.6655006408691	-116.983901977539	5
33.6669006347656	-112.185699462891	4
33.6792984008789	-117.905502319336	7
33.687801361084	-84.2507019042969	5
33.6910018920898	-117.788200378418	4
33.6944007873535	-118.007797241211	16
33.7009010314941	-97.1629028320312	1
33.701099395752	-117.796997070312	1
33.7080993652344	-117.75959777832	3
33.7109985351562	-118.043800354004	11
33.7118988037109	-117.343399047852	1
33.7135009765625	-117.21199798584	3
33.7153015136719	-116.237396240234	4
33.725700378418	-84.4309005737305	1
33.7265014648438	-118.006896972656	8
33.7355003356934	-116.235198974609	4
33.7389984130859	-116.377098083496	10
33.7401008605957	-117.819602966309	1
33.7414016723633	-88.10009765625	5
33.7438011169434	-117.865798950195	16
33.7505989074707	-117.855598449707	1
33.7541999816895	-118.20189666748	3
33.7578010559082	-117.489501953125	1
33.7588996887207	-118.133003234863	3
33.7616996765137	-79.1533966064453	1
33.7617988586426	-117.973899841309	2
33.769401550293	-112.248199462891	6
33.7709999084473	-84.263198852539	1
33.7710990905762	-118.142303466797	6
33.7714996337891	-86.8084030151367	1
33.771900177002	-84.3770980834961	1
33.7761993408203	-96.6066970825195	5
33.782398223877	-118.144401550293	11
33.7831001281738	-118.027099609375	5
33.7865982055664	-118.298698425293	2
33.793399810791	-118.121200561523	4
33.7988014221191	-117.999298095703	7
33.80419921875	-83.8892974853516	8
33.8077011108398	-84.2386016845703	7
33.8125	-117.019996643066	2
33.8138008117676	-117.798599243164	3
33.820499420166	-116.458602905273	3
33.820499420166	-116.458702087402	5
33.8223991394043	-81.0734024047852	1
33.8236999511719	-83.6910018920898	3
33.826301574707	-117.910598754883	7
33.8266983032227	-118.260696411133	5
33.8287010192871	-118.116897583008	8
33.8315010070801	-118.184700012207	9
33.8403015136719	-118.353897094727	4
33.842399597168	-117.548599243164	2
33.8507995605469	-118.043601989746	4
33.8526992797852	-118.37979888916	7
33.8559989929199	-84.2128982543945	5
33.8599014282227	-84.5167999267578	8
33.8627014160156	-118.180702209473	2
33.8629989624023	-84.0075988769531	2
33.863899230957	-84.1242980957031	11
33.871898651123	35.5097007751465	3
33.8768005371094	-117.893096923828	7
33.877799987793	-117.534400939941	2
33.8820991516113	-84.7061996459961	7
33.8871994018555	-118.354797363281	5
33.8899993896484	-84.3028030395508	1
33.8903007507324	-83.956802368164	5
33.898998260498	-118.165100097656	9
33.8993988037109	-86.0210037231445	1
33.9202995300293	-84.6179962158203	2
33.9203987121582	-118.274696350098	1
33.9254989624023	-84.3379974365234	1
33.9286003112793	-84.8749008178711	3
33.9289016723633	-116.488098144531	4
33.9305992126465	-84.4613037109375	1
33.9309005737305	-86.7772979736328	3
33.9328994750977	-117.490798950195	6
33.9346008300781	-81.3777008056641	2
33.9413986206055	-117.955497741699	11
33.9434013366699	-81.244499206543	3
33.9454002380371	-88.4079971313477	2
33.9472999572754	-117.728897094727	16
33.9501991271973	-86.4542007446289	2
33.9519996643066	-118.347702026367	6
33.9542999267578	-84.0101013183594	25
33.9560012817383	-118.125396728516	1
33.9679985046387	-117.319396972656	2
33.9719009399414	-117.252601623535	4
33.9761009216309	-118.153503417969	6
33.9762001037598	-85.0526962280273	2
33.9762001037598	-85.0528030395508	2
33.9763984680176	-89.280403137207	1
33.9785003662109	-83.881103515625	3
33.9790992736816	-84.149398803711	2
33.9791984558105	-81.258903503418	9
33.9828987121582	-84.324203491211	2
33.9905014038086	-117.531097412109	6
33.9944000244141	-118.463798522949	4
33.9949989318848	-96.391700744629	5
33.9958000183105	-117.818901062012	10
33.9989013671875	-117.440803527832	1
34.0008010864258	-117.126602172852	8
34.002498626709	-117.975700378418	6
34.0075988769531	-118.392303466797	4
34.0092010498047	-118.108200073242	7
34.0103988647461	-84.6239013671875	7
34.0119018554688	-118.468200683594	3
34.0126991271973	-98.4129028320312	2
34.0147018432617	-85.2654037475586	5
34.0280990600586	-117.932800292969	10
34.0293006896973	-118.357498168945	2
34.0311012268066	-118.48999786377	3
34.0354995727539	-118.429801940918	1
34.0382995605469	-118.501602172852	2
34.0390014648438	-117.75479888916	5
34.0391006469727	-80.9881973266602	22
34.0396003723145	-118.266098022461	2
34.046199798584	-117.674201965332	8
34.0485992431641	-109.20189666748	1
34.0485992431641	-117.014297485352	8
34.0485992431641	-118.442398071289	2
34.0488014221191	-118.339996337891	1
34.051399230957	-118.145599365234	4
34.0530014038086	-118.264198303223	3
34.0559997558594	-84.3795013427734	10
34.0564994812012	-118.413597106934	1
34.0606994628906	-118.403198242188	2
34.0614013671875	-117.173400878906	6
34.0634994506836	-117.75959777832	6
34.0696983337402	-83.111099243164	1
34.0749015808105	-118.399696350098	7
34.0789985656738	-117.849403381348	1
34.0816993713379	-84.2553024291992	11
34.0852012634277	-117.887802124023	2
34.0862998962402	-118.489601135254	1
34.0890998840332	-118.092399597168	4
34.0904998779297	-86.0441970825195	3
34.0942993164062	-118.381103515625	8
34.0946006774902	-101.682998657227	1
34.0964012145996	-83.5739974975586	1
34.1066017150879	-117.815002441406	11
34.1072998046875	-118.37190246582	5
34.1172981262207	-118.26000213623	1
34.1181983947754	-118.673896789551	3
34.1189002990723	-117.850700378418	3
34.1232986450195	-79.6899032592773	2
34.125	-118.049598693848	2
34.1263999938965	-117.660301208496	5
34.1361999511719	-117.297798156738	23
34.1422004699707	-81.2046966552734	2
34.1431007385254	-117.615997314453	3
34.144401550293	-118.893501281738	3
34.1454010009766	-117.851402282715	3
34.1461982727051	-85.2238998413086	1
34.1488990783691	-117.656402587891	4
34.1511001586914	-118.366600036621	2
34.1519012451172	-118.600196838379	2
34.1543998718262	-117.763702392578	2
34.1553993225098	-118.510597229004	2
34.1665992736816	-118.202598571777	7
34.1694984436035	-118.122299194336	1
34.1702003479004	-118.95580291748	7
34.176700592041	-118.310501098633	2
34.1782989501953	-118.381202697754	22
34.1790008544922	-79.717399597168	4
34.179500579834	-117.247901916504	3
34.1904983520508	-119.230003356934	3
34.1972999572754	-118.249397277832	1
34.1973991394043	-118.601501464844	2
34.2033996582031	-118.692199707031	2
34.203800201416	-80.9954986572266	6
34.2078018188477	-80.2818984985352	2
34.2313003540039	-118.148597717285	2
34.2346000671387	-118.519302368164	2
34.2435989379883	-116.772399902344	2
34.2499008178711	-88.716796875	3
34.2556991577148	-117.304000854492	2
34.2724990844727	-77.8584976196289	3
34.2725982666016	-117.196800231934	1
34.2729988098145	-119.16300201416	1
34.2757987976074	-88.3223037719727	2
34.2925987243652	-78.6759033203125	3
34.2934989929199	-118.256698608398	5
34.2947006225586	-86.2033996582031	1
34.3067016601562	-83.8086013793945	4
34.3106002807617	-118.878700256348	10
34.312198638916	-86.504898071289	3
34.3223991394043	-82.8863983154297	2
34.3422012329102	-92.7959976196289	4
34.3526992797852	-83.2983016967773	1
34.3662986755371	-117.612098693848	2
34.3680992126465	-88.674201965332	2
34.3776016235352	-83.760498046875	1
34.402099609375	-80.0766983032227	7
34.4179000854492	-93.0493011474609	2
34.4255981445312	-78.0774002075195	1
34.4277000427246	-117.482200622559	1
34.4329986572266	-84.6827011108398	1
34.4334983825684	-119.522300720215	1
34.4425010681152	-98.9497985839844	1
34.4431991577148	-114.242401123047	3
34.4467010498047	-85.7434005737305	1
34.4539985656738	-119.800498962402	3
34.4609985351562	-84.4278030395508	3
34.4742012023926	-78.4649963378906	2
34.486198425293	-111.780799865723	2
34.4906997680664	-112.446098327637	3
34.4916000366211	-82.0531997680664	7
34.5102005004883	-118.680397033691	4
34.5200004577637	-118.083503723145	5
34.5379981994629	-118.403198242188	1
34.562198638916	-86.5156021118164	10
34.567798614502	-112.123901367188	1
34.5797996520996	-98.4879989624023	3
34.581901550293	-83.5699005126953	1
34.5852012634277	-92.674201965332	2
34.6007995605469	-78.9673004150391	1
34.6064987182617	-87.007797241211	1
34.6134986877441	-114.307800292969	1
34.622200012207	-83.7901000976562	5
34.6309013366699	-111.776702880859	1
34.6362991333008	-82.7396011352539	1
34.6403007507324	-77.3042984008789	1
34.6421012878418	-97.1688995361328	1
34.643798828125	-92.9787979125977	2
34.649299621582	-85.9848022460938	1
34.6571998596191	-86.8139038085938	1
34.657398223877	-92.5295028686523	1
34.6649017333984	-112.293998718262	7
34.6930999755859	-81.2582015991211	1
34.6976013183594	-117.906799316406	3
34.6988983154297	-86.6115036010742	3
34.7018013000488	-86.6108016967773	17
34.7100982666016	-92.3545989990234	2
34.717098236084	-98.281997680664	1
34.7332000732422	-111.911499023438	2
34.7350997924805	-102.784202575684	2
34.7686004638672	-87.5582962036133	2
34.7705993652344	-112.456398010254	8
34.7734985351562	-85.3461990356445	1
34.7748985290527	-82.0334014892578	1
34.7756996154785	-82.377700805664	1
34.7775993347168	-82.3050994873047	3
34.7882995605469	-84.282699584961	1
34.7887992858887	-92.4126968383789	4
34.7984008789062	-92.2449035644531	8
34.8003997802734	-82.3220977783203	2
34.8058013916016	-96.7045974731445	1
34.8181991577148	-94.6097030639648	3
34.8209991455078	-120.410202026367	1
34.8294982910156	-85.6146011352539	1
34.8600997924805	-82.2463989257812	13
34.8675003051758	-92.4001007080078	5
34.872501373291	-87.7004013061523	2
34.8728981018066	-77.2646026611328	1
34.8736991882324	-87.8089981079102	1
34.8806991577148	-86.39990234375	1
34.8821983337402	-81.8510971069336	1
34.8889007568359	-81.0236968994141	7
34.8978004455566	-88.5793991088867	1
34.8983001708984	-120.381698608398	8
34.9007987976074	-76.8262023925781	2
34.9123001098633	-87.6259002685547	1
34.9140014648438	-85.6482009887695	1
34.9250984191895	-83.0037002563477	2
34.9318008422852	-82.0102005004883	2
34.9398002624512	-85.2544021606445	1
34.9460983276367	-92.0858001708984	10
34.9486999511719	-89.9470977783203	1
34.9588012695312	-80.2771987915039	1
34.9592018127441	-90.0286026000977	1
34.9616012573242	-117.875900268555	2
34.9653015136719	-84.4095001220703	3
34.9860000610352	-78.3433990478516	4
34.9860992431641	-78.3433990478516	2
34.9920997619629	-91.9820022583008	4
34.9945983886719	-91.8575973510742	1
35	38	2
35.005500793457	-106.290496826172	1
35.024600982666	-78.9968032836914	3
35.0257987976074	-90.7807006835938	1
35.0297012329102	-97.4710006713867	2
35.0471000671387	-78.472297668457	1
35.0476989746094	-80.9851989746094	2
35.0508003234863	-80.818603515625	10
35.0589981079102	-89.8638000488281	2
35.0726013183594	-81.8731002807617	1
35.0768013000488	-82.4360961914062	2
35.0793991088867	-89.843002319336	2
35.0794982910156	-94.7843017578125	1
35.0821990966797	-89.7835998535156	1
35.0900001525879	-114.573600769043	7
35.0904998779297	-80.6947021484375	7
35.0965003967285	-103.77660369873	2
35.0968017578125	-106.148902893066	2
35.0978012084961	-84.9114990234375	2
35.1030006408691	-106.67130279541	2
35.1063003540039	-80.7119979858398	5
35.1073989868164	-80.825798034668	3
35.1080017089844	-85.1526031494141	2
35.1290016174316	-85.3841018676758	1
35.1338005065918	-81.0059967041016	7
35.1380004882812	-114.252799987793	3
35.1403999328613	-106.487701416016	14
35.1427001953125	-77.1630020141602	9
35.1445007324219	-106.64469909668	2
35.1509017944336	-117.921501159668	5
35.1549987792969	-119.060302734375	2
35.1702003479004	-93.1911010742188	3
35.1707000732422	-80.7919998168945	5
35.1767997741699	-80.8544006347656	1
35.1833000183105	-80.6423034667969	5
35.1879997253418	-119.216201782227	5
35.2052993774414	-101.788696289062	1
35.209400177002	-89.793197631836	2
35.2270011901855	-84.8804016113281	8
35.2326011657715	-81.1765975952148	9
35.2328987121582	-106.28279876709	2
35.2330017089844	-97.4122009277344	6
35.2467002868652	-106.723197937012	1
35.2481002807617	-113.763999938965	12
35.2523002624512	-97.4602966308594	1
35.2629013061523	-94.8792037963867	1
35.2668991088867	-111.523101806641	3
35.271800994873	-94.3550033569336	1
35.2753982543945	-82.690902709961	1
35.2760009765625	-80.9595031738281	2
35.2871017456055	-106.720397949219	8
35.2907981872559	-93.0867004394531	3
35.3007011413574	-85.1807022094727	1
35.301399230957	-80.8983001708984	2
35.317699432373	-78.8598022460938	1
35.3283996582031	-80.7459030151367	2
35.3456001281738	-119.07559967041	3
35.3488006591797	-81.1857986450195	1
35.3540992736816	-89.8957977294922	2
35.3694000244141	-113.727203369141	1
35.3810005187988	-82.6099014282227	1
35.3832015991211	-119.227203369141	2
35.3931999206543	-80.5980987548828	10
35.4001998901367	-97.4181976318359	3
35.4201011657715	-78.9343032836914	1
35.4365997314453	-100.214996337891	1
35.4370002746582	-82.2441024780273	1
35.4379005432129	-89.8144989013672	2
35.4413986206055	-79.1692962646484	7
35.4425010681152	-77.4045028686523	1
35.4448013305664	-77.6892013549805	2
35.4706993103027	-97.5205001831055	1
35.4761009216309	-81.2539978027344	7
35.4830017089844	-94.3469009399414	10
35.4835014343262	-97.6539993286133	1
35.4953994750977	-80.6222991943359	6
35.5064010620117	-81.0371017456055	4
35.5126991271973	-77.4145965576172	2
35.5153007507324	-79.2006988525391	3
35.5531997680664	-117.676498413086	1
35.5675010681152	-80.8908004760742	5
35.5682983398438	-82.627197265625	1
35.5691986083984	-79.5724029541016	1
35.5752983093262	-93.7922973632812	1
35.5900993347168	-85.9403991699219	1
35.595401763916	-121.018402099609	2
35.5978012084961	-96.7557983398438	1
35.5988006591797	-77.5876007080078	1
35.6202011108398	-85.1762008666992	2
35.6263008117676	-78.4371032714844	10
35.6347999572754	-81.2390975952148	4
35.6426010131836	-99.9011993408203	1
35.6439018249512	-88.780403137207	1
35.6529006958008	-79.1365966796875	1
35.6558990478516	-98.3828964233398	1
35.6744003295898	-80.4803009033203	5
35.676700592041	-81.3850021362305	2
35.6875991821289	-77.1660995483398	9
35.6941986083984	-77.6294021606445	1
35.7056999206543	-83.9838027954102	9
35.7168998718262	-96.7566986083984	1
35.7216987609863	-81.3602981567383	2
35.722599029541	-78.8740997314453	1
35.7337989807129	-77.9485015869141	1
35.7387008666992	-82.054801940918	3
35.7426986694336	-81.2093963623047	1
35.7434005737305	-78.5361022949219	3
35.7462997436523	-78.7238998413086	4
35.7518997192383	-79.2248001098633	7
35.7578010559082	-109.073600769043	1
35.7639007568359	-80.7058029174805	1
35.7881011962891	-91.6457977294922	13
35.7981986999512	-86.4356002807617	11
35.8031997680664	-79.9826965332031	2
35.8050003051758	-80.2631988525391	3
35.817699432373	-110.487098693848	2
35.8494987487793	-79.0341033935547	3
35.8535003662109	-80.1083984375	4
35.859001159668	-97.4339981079102	7
35.8669013977051	-87.3080978393555	1
35.8712997436523	-78.5393981933594	2
35.8849983215332	-75.5911026000977	1
35.8863983154297	-90.6425018310547	1
35.902400970459	-86.9595031738281	2
35.9070014953613	-77.5423965454102	2
35.9085998535156	-86.7810974121094	1
35.9104995727539	-79.0820999145508	3
35.9278984069824	-114.972099304199	2
35.9341011047363	-78.7165985107422	5
35.9445991516113	-84.0058975219727	2
35.9474983215332	-79.6252975463867	1
35.9480018615723	-86.2920989990234	2
35.9586982727051	-93.2309036254883	2
35.959300994873	-86.5419998168945	1
35.9612007141113	-95.3979034423828	2
35.9665985107422	-79.0410003662109	3
35.9712982177734	-83.6193008422852	1
35.9715995788574	-94.4337997436523	1
35.9766998291016	-78.5543975830078	3
35.9863014221191	-83.9563980102539	2
35.986400604248	-77.8519973754883	2
35.9887008666992	-115.113403320312	6
35.9925003051758	-78.9017028808594	16
36	138	10
36.0004005432129	-80.1747970581055	5
36.0027008056641	-95.9775009155273	1
36.0211982727051	-86.5595016479492	6
36.0214996337891	-95.7264022827148	8
36.0316009521484	-115.211799621582	2
36.0371017456055	-86.6371994018555	15
36.0453987121582	-83.6893005371094	2
36.057201385498	-86.0072021484375	2
36.0601005554199	-115.275703430176	2
36.0625	-115.319198608398	5
36.0643005371094	-87.4301986694336	6
36.0797004699707	-96.2177963256836	1
36.0858001708984	-82.5058975219727	1
